ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
23989,20000.0,1,2,2,27,0,0,0,0,-2,-2,0.0,0.0,0.0,1086.0,1000.0,0.0,0.0,0.0,0.0
1136,60000.0,2,2,2,31,0,0,0,0,2,0,30117.0,29526.0,29201.0,3200.0,2535.0,2331.0,0.0,1073.0,2134.0
26145,250000.0,2,1,2,42,-1,-1,0,0,0,0,78366.0,10668.0,390.0,39968.0,89000.0,10668.0,0.0,0.0,540.0
28921,360000.0,2,1,2,33,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9994,120000.0,2,2,1,29,-1,-1,-1,-1,-1,-1,0.0,2777.0,0.0,3179.0,5463.0,0.0,2777.0,0.0,0.0
6755,30000.0,2,1,2,24,0,0,0,0,0,0,19734.0,20301.0,20812.0,1310.0,1322.0,706.0,885.0,1000.0,614.0
2131,140000.0,1,1,1,57,2,2,2,2,2,3,113622.0,116396.0,115826.0,0.0,10970.0,3805.0,4747.0,1932.0,8337.0
7467,490000.0,2,2,2,52,0,0,0,0,0,0,46634.0,47622.0,50844.0,7133.0,11365.0,1700.0,1740.0,4026.0,2060.0
28054,270000.0,2,2,2,32,0,0,0,0,0,0,94856.0,86461.0,83650.0,1808.0,69563.0,2891.0,2689.0,3012.0,2771.0
3270,20000.0,2,2,1,45,0,0,0,0,0,-2,18662.0,0.0,0.0,2500.0,3000.0,1000.0,0.0,0.0,0.0
18635,50000.0,2,2,1,27,-1,2,-1,-1,0,-1,780.0,390.0,390.0,0.0,390.0,780.0,0.0,390.0,0.0
13644,430000.0,2,2,1,41,-2,-2,-2,-2,-2,-2,6705.0,6705.0,5673.0,21419.0,0.0,6705.0,0.0,5673.0,7791.0
18359,20000.0,2,2,2,22,1,2,2,0,0,0,16331.0,10229.0,10250.0,1000.0,1000.0,1200.0,900.0,700.0,2300.0
27384,200000.0,1,1,1,35,0,0,0,0,-1,0,43432.0,149388.0,136192.0,9000.0,2000.0,31162.0,157142.0,10418.0,69238.0
22853,20000.0,2,2,2,30,1,2,0,0,0,0,18345.0,18643.0,19094.0,0.0,1600.0,1602.0,900.0,900.0,636.0
19246,150000.0,2,2,1,37,-2,-1,-1,-2,-2,-1,730.0,626.0,2718.0,1771.0,0.0,730.0,626.0,2718.0,0.0
8426,50000.0,2,1,2,30,2,0,0,0,0,0,4958.0,5244.0,8134.0,1228.0,1081.0,178.0,366.0,3156.0,0.0
1927,70000.0,2,2,2,22,0,0,0,0,0,0,14573.0,15127.0,12596.0,2000.0,1400.0,291.0,1500.0,5000.0,2000.0
805,220000.0,1,2,2,29,0,0,0,-2,-2,-2,0.0,0.0,0.0,3050.0,0.0,0.0,0.0,0.0,0.0
24831,20000.0,1,3,2,43,0,0,0,0,0,0,17891.0,18590.0,19286.0,2000.0,1271.0,3000.0,1000.0,1000.0,1000.0
21136,340000.0,1,3,2,34,0,0,0,0,0,0,248984.0,251047.0,255303.0,16040.0,14000.0,11000.0,9200.0,10000.0,9500.0
20247,280000.0,2,1,1,50,-1,-1,-1,-1,-1,-1,0.0,8142.0,6997.0,4494.0,9754.0,0.0,8142.0,6997.0,0.0
10657,360000.0,2,2,2,30,-2,-2,-2,-2,-2,-2,0.0,4460.0,2169.0,90.0,0.0,0.0,4460.0,2169.0,0.0
15456,20000.0,1,2,2,24,1,2,0,0,0,0,10688.0,11346.0,0.0,0.0,2000.0,4000.0,2033.0,0.0,0.0
3195,20000.0,2,1,2,38,-1,0,0,3,2,2,5495.0,5126.0,5899.0,1241.0,1700.0,0.0,0.0,1000.0,0.0
19443,360000.0,2,2,2,37,-1,-1,-1,-1,-1,-1,333.0,0.0,333.0,333.0,5043.0,333.0,0.0,333.0,210.0
28618,100000.0,2,2,2,41,0,0,0,0,0,0,79747.0,70468.0,63235.0,3600.0,3289.0,2632.0,2449.0,2300.0,2539.0
24784,350000.0,1,3,2,36,-1,-1,-1,-1,-1,-1,18103.0,13547.0,38868.0,6088.0,12635.0,18119.0,13547.0,38868.0,4650.0
4323,300000.0,2,2,1,31,-1,-1,-1,0,0,0,15257.0,9482.0,10716.0,316.0,17597.0,2000.0,2690.0,2000.0,316.0
8198,310000.0,2,2,1,37,-2,-2,-2,-1,0,0,159028.0,162372.0,165588.0,716.0,6000.0,159028.0,5899.0,5921.0,6130.0
19348,320000.0,2,2,1,44,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,160000.0,2,1,2,32,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,2555.0,0.0,0.0,0.0,0.0,0.0
12277,290000.0,1,2,2,35,-1,-1,-1,-2,-2,-1,77790.0,8142.0,9547.0,12556.0,29020.0,78178.0,8572.0,9590.0,151945.0
25718,140000.0,2,2,1,46,0,0,0,0,0,0,86676.0,88948.0,54312.0,2978.0,3997.0,3140.0,3707.0,2104.0,1946.0
18881,400000.0,2,1,2,30,-2,-2,-1,-1,0,0,21755.0,15258.0,16002.0,2668.0,3222.0,21755.0,500.0,1000.0,475.0
23533,80000.0,2,2,1,35,1,2,2,2,0,0,79035.0,28503.0,29711.0,0.0,6800.0,0.0,1000.0,2000.0,1500.0
17939,330000.0,1,1,1,40,0,0,0,0,0,0,166654.0,170008.0,174723.0,12500.0,13306.0,6000.0,6000.0,7333.0,8000.0
6399,50000.0,1,1,2,24,-1,-1,-1,-1,-1,-1,0.0,1780.0,2581.0,4324.0,1861.0,0.0,1780.0,2581.0,2140.0
28044,180000.0,2,4,1,28,2,0,0,0,0,0,64600.0,2500.0,0.0,4117.0,3504.0,3000.0,0.0,0.0,0.0
26923,20000.0,1,2,1,48,-1,0,0,-2,-2,-2,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0
22407,160000.0,2,2,2,29,0,0,0,0,0,0,34873.0,35677.0,34942.0,4002.0,5390.0,6000.0,5000.0,5000.0,4000.0
13785,80000.0,2,2,2,29,0,0,0,0,0,0,5964.0,5697.0,2590.0,3034.0,3002.0,2093.0,1023.0,1000.0,1000.0
13262,60000.0,2,2,1,60,8,7,6,5,4,3,65016.0,63449.0,62149.0,0.0,0.0,0.0,0.0,0.0,0.0
24428,130000.0,1,3,2,30,0,0,0,-1,-1,-1,700.0,1680.0,0.0,1107.0,3025.0,707.0,1680.0,0.0,0.0
12128,230000.0,2,2,1,27,0,0,0,0,0,0,25908.0,26341.0,27898.0,1800.0,1500.0,1500.0,1000.0,2000.0,2000.0
18798,50000.0,2,3,1,29,0,0,0,0,0,0,39422.0,15349.0,15078.0,1876.0,2399.0,1819.0,472.0,477.0,472.0
14490,50000.0,1,3,1,41,1,2,2,0,0,0,64201.0,58110.0,57337.0,3023.0,23.0,4023.0,2523.0,7926.0,102.0
1880,30000.0,2,2,2,47,2,2,2,2,2,2,17521.0,17893.0,18252.0,1600.0,800.0,800.0,800.0,800.0,0.0
25541,150000.0,2,3,1,45,2,2,2,0,0,0,150779.0,49198.0,50277.0,7333.0,4.0,4104.0,15000.0,2000.0,2200.0
4376,60000.0,1,3,1,31,1,2,0,0,0,0,38863.0,39135.0,39049.0,0.0,2293.0,1367.0,1407.0,1410.0,1400.0
10574,120000.0,2,1,2,31,-1,-1,-1,0,-1,0,374.0,1549.0,7101.0,0.0,100.0,300.0,1584.0,7010.0,4500.0
9074,110000.0,2,1,2,35,-1,2,-1,0,0,-1,790.0,806.0,1729.0,0.0,1166.0,0.0,446.0,1729.0,0.0
15771,30000.0,2,2,2,24,0,0,0,0,0,0,27186.0,27208.0,27234.0,1500.0,1445.0,1425.0,1000.0,1000.0,2000.0
12567,130000.0,1,2,2,25,0,0,0,0,0,0,5198.0,5198.0,5198.0,2000.0,1000.0,2200.0,0.0,0.0,0.0
17789,140000.0,1,3,1,58,2,0,0,0,0,0,94310.0,92182.0,88818.0,4520.0,4034.0,5050.0,6034.0,3202.0,5000.0
1356,70000.0,2,3,1,38,0,0,0,0,0,0,17571.0,18330.0,16268.0,1273.0,1534.0,2000.0,1000.0,1000.0,1000.0
10721,390000.0,1,2,2,29,0,0,0,0,0,0,109806.0,69845.0,48101.0,30000.0,9000.0,5000.0,2815.0,2111.0,3000.0
5311,100000.0,2,3,2,31,0,0,0,0,-1,-1,51563.0,780.0,0.0,1820.0,2308.0,3000.0,780.0,0.0,0.0
19665,210000.0,2,2,2,37,0,0,0,0,0,0,44624.0,43339.0,44245.0,5000.0,28008.0,15000.0,1552.0,1605.0,1615.0
25162,40000.0,2,1,2,27,0,0,0,0,0,0,13424.0,14018.0,14493.0,1200.0,1337.0,1906.0,1500.0,475.0,0.0
13551,20000.0,2,1,2,22,-2,-2,-2,-2,-2,-2,390.0,390.0,390.0,487.0,390.0,390.0,390.0,390.0,390.0
10354,20000.0,1,2,2,43,2,0,0,2,2,2,11809.0,12333.0,11986.0,1200.0,2300.0,0.0,1015.0,0.0,1900.0
19742,160000.0,2,1,2,32,-2,-2,-2,-2,-2,-2,9889.0,4473.0,5375.0,2389.0,3642.0,9889.0,4473.0,5591.0,4951.0
22412,20000.0,2,2,2,35,0,0,0,0,0,0,18590.0,18959.0,19347.0,1579.0,1602.0,1308.0,677.0,692.0,1577.0
13211,50000.0,2,2,2,23,0,0,-2,-1,-1,-2,700.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0
9850,100000.0,2,1,2,25,0,0,0,0,0,0,14838.0,15447.0,16539.0,1600.0,2000.0,1000.0,1000.0,1500.0,0.0
11797,290000.0,1,2,1,44,-2,-2,-2,-2,-2,-2,526.0,336.0,527.0,619.0,643.0,528.0,337.0,529.0,696.0
11529,210000.0,1,1,1,42,0,0,0,0,0,0,79254.0,71836.0,63675.0,4000.0,4000.0,3000.0,4000.0,3000.0,3000.0
4572,120000.0,2,2,1,40,0,0,0,0,0,0,13262.0,16923.0,16903.0,5000.0,10000.0,5000.0,7000.0,5000.0,10000.0
19768,90000.0,2,3,1,46,0,0,0,0,0,0,9009.0,9359.0,9460.0,1120.0,1293.0,1150.0,500.0,400.0,400.0
12502,300000.0,1,1,2,31,1,-1,-1,-1,-1,-1,19869.0,26249.0,1332.0,23075.0,3583.0,19969.0,26380.0,1338.0,0.0
17393,310000.0,2,2,1,40,-2,-2,-2,-2,-2,-2,1594.0,28252.0,15081.0,206.0,589.0,1594.0,28252.0,18381.0,4100.0
17519,220000.0,2,1,1,33,0,0,0,0,0,0,189161.0,180715.0,171449.0,20000.0,10000.0,8140.0,8000.0,7000.0,10000.0
20802,350000.0,1,2,1,49,0,0,0,0,0,0,200000.0,197544.0,201886.0,7600.0,8008.0,7200.0,7200.0,7500.0,7500.0
7290,20000.0,1,2,2,33,0,0,0,0,0,0,18800.0,19500.0,0.0,4000.0,1409.0,0.0,1000.0,0.0,0.0
7718,50000.0,1,1,1,35,0,0,0,0,0,0,45122.0,49518.0,50389.0,6749.0,5000.0,8000.0,5000.0,10000.0,2000.0
10168,10000.0,2,2,2,22,-1,-1,-1,-1,-1,-1,264.0,264.0,264.0,0.0,264.0,264.0,264.0,264.0,1056.0
29559,200000.0,1,2,1,45,1,-1,0,0,0,0,28355.0,29465.0,30885.0,34144.0,1492.0,1402.0,2002.0,2007.0,6163.0
12050,50000.0,1,1,2,25,0,0,0,0,0,0,39482.0,40066.0,38994.0,1773.0,3528.0,2002.0,2005.0,1398.0,908.0
13627,40000.0,1,2,1,48,0,0,-1,-1,-1,-1,836.0,571.0,1735.0,0.0,836.0,836.0,571.0,2000.0,0.0
27872,300000.0,2,4,2,30,-1,-1,-1,-1,0,-1,58284.0,6877.0,5970.0,3480.0,3016.0,58438.0,20.0,5987.0,2795.0
5507,80000.0,1,1,2,25,0,0,0,0,0,0,10850.0,4204.0,0.0,1800.0,1621.0,0.0,0.0,0.0,0.0
4789,120000.0,1,2,1,52,2,0,0,0,0,0,46605.0,45590.0,46204.0,4449.0,2731.0,3000.0,5000.0,3000.0,3000.0
22526,500000.0,2,2,1,33,-1,-1,-1,-1,-1,-1,580.0,8120.0,1821.0,1468.0,3766.0,580.0,8120.0,1821.0,979.0
6691,150000.0,2,3,2,47,0,0,0,0,0,0,152060.0,151470.0,151974.0,7000.0,7000.0,5200.0,5500.0,6300.0,5100.0
19502,170000.0,2,5,1,39,-1,-1,-1,-1,0,0,12180.0,15667.0,9224.0,218.0,10121.0,12180.0,5011.0,0.0,265.0
4952,20000.0,1,3,1,35,1,2,0,0,0,0,20794.0,19914.0,7476.0,1300.0,1481.0,503.0,2019.0,233.0,100.0
23425,300000.0,2,1,2,31,-1,-1,-1,-1,-1,0,9215.0,154926.0,126482.0,19099.0,17865.0,9243.0,154975.0,0.0,29390.0
7826,100000.0,2,1,2,32,1,2,0,0,-1,0,8235.0,34087.0,34749.0,0.0,1500.0,565.0,36252.0,1500.0,2500.0
9867,130000.0,2,3,1,44,-1,2,2,-1,0,-1,632.0,316.0,316.0,0.0,0.0,948.0,0.0,316.0,316.0
2446,200000.0,1,2,2,25,1,-2,-2,-1,0,0,1517.0,48669.0,49635.0,0.0,0.0,1517.0,48000.0,1775.0,1992.0
29282,10000.0,1,3,2,25,1,2,2,2,0,0,8450.0,4060.0,0.0,1352.0,1000.0,0.0,1000.0,900.0,0.0
12220,50000.0,2,2,1,42,0,0,0,0,0,0,18327.0,17996.0,15938.0,1770.0,1194.0,564.0,1500.0,1000.0,2000.0
6580,50000.0,2,2,2,25,2,2,2,0,0,0,19152.0,18953.0,19388.0,1600.0,0.0,1000.0,1000.0,900.0,900.0
17654,10000.0,2,2,1,46,1,2,2,2,2,2,9505.0,8889.0,10263.0,1306.0,0.0,1735.0,0.0,2000.0,0.0
5485,100000.0,2,3,2,29,-2,-2,-2,-1,-1,-1,1891.0,3681.0,870.0,11386.0,1665.0,1894.0,3689.0,870.0,1755.0
12057,60000.0,2,2,2,41,0,0,0,0,0,0,59384.0,60861.0,59241.0,2741.0,3000.0,2300.0,2600.0,2200.0,2665.0
15046,210000.0,1,2,1,40,-1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15200,40000.0,2,2,2,26,0,0,0,0,-1,-1,34258.0,516.0,38432.0,2000.0,2000.0,5000.0,516.0,39235.0,2000.0
5556,150000.0,2,5,1,25,-2,-1,-1,-1,0,0,16741.0,8230.0,6517.0,1321.0,3271.0,16741.0,0.0,3885.0,11970.0
17778,70000.0,2,3,2,55,0,0,0,0,0,0,7853.0,7316.0,7350.0,1100.0,1123.0,1273.0,407.0,300.0,300.0
23960,20000.0,1,1,2,24,1,-1,-1,-2,-1,-1,329.0,544.0,190.0,541.0,275.0,329.0,544.0,190.0,241.0
6652,110000.0,1,2,2,29,0,0,0,0,0,0,111771.0,111703.0,111864.0,4000.0,4300.0,4164.0,4500.0,4200.0,5000.0
24660,310000.0,1,1,1,41,0,0,0,0,0,0,194834.0,185943.0,183624.0,8213.0,8668.0,8247.0,6729.0,6639.0,6764.0
22922,180000.0,2,1,2,29,-1,-1,-1,-1,-1,-1,546.0,546.0,1225.0,326.0,546.0,546.0,546.0,1225.0,2225.0
28771,120000.0,2,3,1,39,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21209,500000.0,1,1,1,37,1,-1,-1,-1,0,0,21770.0,60827.0,18524.0,15873.0,16205.0,21976.0,50000.0,7000.0,21769.0
9858,70000.0,1,3,1,50,2,3,2,2,2,0,30432.0,16546.0,16722.0,2.0,3.0,2214.0,0.0,600.0,800.0
24407,260000.0,1,2,2,32,1,-2,-2,-2,-1,-1,1935.0,999.0,0.0,0.0,0.0,1944.0,999.0,0.0,0.0
17229,240000.0,2,2,2,30,0,0,0,0,0,0,64238.0,65521.0,65829.0,3071.0,2390.0,2311.0,2330.0,2392.0,2504.0
19491,180000.0,2,1,2,35,-1,-1,-1,-1,0,0,29635.0,6489.0,0.0,7123.0,4569.0,36124.0,0.0,0.0,0.0
13225,200000.0,1,1,2,27,0,0,0,0,0,0,7380.0,7042.0,2583.0,1300.0,3138.0,500.0,2000.0,1000.0,1000.0
9433,400000.0,2,1,1,32,-2,-2,-2,-2,-2,-1,0.0,644.0,636.0,587.0,2651.0,0.0,644.0,636.0,572.0
27244,180000.0,1,3,1,37,-1,-1,-1,0,-1,-1,3053.0,1012.0,1312.0,420.0,2745.0,1000.0,1392.0,1312.0,1110.0
12908,150000.0,2,3,1,45,1,-1,0,0,0,0,6908.0,6713.0,8048.0,11254.0,2000.0,1225.0,1244.0,1447.0,7000.0
803,50000.0,2,3,1,44,-1,-1,-1,-1,0,0,7472.0,10174.0,11104.0,780.0,0.0,7472.0,3000.0,1104.0,1000.0
6643,200000.0,1,1,2,29,0,0,0,2,2,2,152040.0,164405.0,161525.0,6808.0,11620.0,5000.0,15000.0,0.0,4089.0
16361,240000.0,2,1,2,33,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29753,200000.0,1,1,2,39,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11558,480000.0,2,1,2,33,0,0,0,0,-1,0,384078.0,397682.0,399659.0,22024.0,21008.0,17134.0,400046.0,17003.0,4436.0
2707,30000.0,1,2,1,47,2,2,2,0,0,0,26902.0,25426.0,26799.0,6155.0,0.0,1030.0,1049.0,5000.0,482.0
1724,160000.0,2,1,2,27,0,0,-2,-1,-1,-1,15866.0,4168.0,2067.0,0.0,6000.0,15866.0,4168.0,2067.0,11826.0
7591,70000.0,2,2,2,23,0,0,0,0,0,0,60675.0,62047.0,65298.0,2700.0,2500.0,2500.0,2500.0,4300.0,3000.0
20963,290000.0,1,1,2,32,-1,3,2,0,0,0,179546.0,182148.0,185484.0,0.0,0.0,179460.0,6900.0,6600.0,7800.0
20799,10000.0,1,2,1,37,0,0,0,0,-1,-1,5388.0,780.0,0.0,1065.0,1246.0,1000.0,780.0,0.0,390.0
21495,60000.0,2,2,2,27,0,0,0,0,0,0,44056.0,42210.0,41796.0,2200.0,5000.0,2000.0,1500.0,2000.0,1600.0
3186,30000.0,1,1,2,28,-1,2,2,0,0,0,1098.0,1248.0,982.0,1098.0,0.0,0.0,982.0,150.0,0.0
7408,50000.0,2,2,2,34,-2,-2,-2,-2,-2,-2,390.0,280.0,720.0,592.0,390.0,390.0,280.0,913.0,390.0
20770,360000.0,1,1,2,30,-1,-1,-1,-1,-1,0,1000.0,6398.0,9418.0,100496.0,799.0,1005.0,6398.0,3020.0,3040.0
17145,500000.0,2,1,2,28,0,-1,-1,-1,-1,0,7426.0,11130.0,15382.0,8984.0,9570.0,7432.0,11130.0,10000.0,22212.0
20772,20000.0,1,2,2,44,0,0,0,0,0,0,5035.0,5152.0,2150.0,1115.0,1202.0,1000.0,117.0,246.0,0.0
9680,50000.0,1,3,1,41,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,5017.0,1103.0,0.0,0.0,0.0,0.0
939,180000.0,2,2,1,32,1,2,2,2,0,0,17172.0,18732.0,23389.0,0.0,3000.0,0.0,2000.0,5000.0,2000.0
6619,180000.0,1,2,2,37,-1,-1,0,0,0,-1,31578.0,21195.0,11776.0,40970.0,1210.0,10015.0,10009.0,11783.0,110306.0
3042,50000.0,1,2,2,29,0,0,0,0,0,0,20861.0,19116.0,15286.0,1437.0,1236.0,649.0,831.0,568.0,226.0
1058,20000.0,2,2,1,29,0,0,0,0,0,0,14205.0,15869.0,16666.0,2000.0,2000.0,1000.0,2000.0,1000.0,1000.0
29810,20000.0,1,3,1,48,0,0,3,2,5,4,18188.0,17630.0,16780.0,5000.0,0.0,4000.0,0.0,0.0,0.0
12040,20000.0,1,2,2,49,2,0,0,0,0,0,9894.0,10102.0,10534.0,1151.0,1161.0,354.0,367.0,600.0,600.0
26652,10000.0,1,2,2,24,1,2,2,2,2,2,8672.0,9525.0,9228.0,0.0,3000.0,0.0,1000.0,0.0,800.0
28609,140000.0,2,2,1,38,0,0,2,0,0,0,95736.0,95912.0,97070.0,18000.0,0.0,10000.0,5000.0,6000.0,6000.0
7488,150000.0,2,1,2,30,-2,-2,-2,-2,-2,-2,0.0,4932.0,402.0,0.0,2403.0,0.0,4932.0,402.0,3516.0
7048,430000.0,1,2,1,32,1,-1,-1,-2,-2,-2,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0
25465,80000.0,2,1,2,24,0,0,0,0,0,0,20983.0,21096.0,22252.0,2000.0,1800.0,1700.0,759.0,1500.0,1100.0
22376,230000.0,2,1,2,31,-1,-1,2,-1,-1,0,5908.0,283.0,283.0,2010.0,0.0,5908.0,283.0,133.0,0.0
26183,170000.0,2,1,1,33,-1,-1,-1,-1,0,0,844.0,484.0,0.0,360.0,1562.0,844.0,0.0,0.0,720.0
2623,100000.0,2,2,2,24,0,0,0,0,0,2,65056.0,73062.0,71738.0,3000.0,3000.0,2400.0,9100.0,0.0,4000.0
394,140000.0,2,2,2,29,0,0,0,0,0,0,19996.0,21214.0,21085.0,3000.0,3000.0,3000.0,3500.0,2000.0,2000.0
3410,500000.0,2,2,1,37,-1,-1,-1,-1,-1,-1,1204.0,2378.0,6344.0,355.0,355.0,1204.0,2378.0,6344.0,14889.0
26905,500000.0,1,2,1,41,0,0,0,0,0,0,152365.0,139757.0,153348.0,20000.0,20241.0,20154.0,20019.0,20151.0,20037.0
17303,300000.0,2,2,2,40,-1,-1,-1,-1,-1,-1,989.0,12238.0,0.0,10582.0,13265.0,1087.0,12238.0,0.0,0.0
23541,360000.0,2,2,2,45,-2,-1,2,2,-2,-2,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0
18079,450000.0,1,1,2,34,0,0,0,0,0,0,208005.0,194608.0,201044.0,20255.0,50171.0,7096.0,6604.0,10012.0,10000.0
26988,80000.0,1,2,1,44,0,-1,0,0,0,0,21365.0,20967.0,48250.0,27279.0,3200.0,1200.0,1000.0,29000.0,1500.0
27632,50000.0,2,2,1,23,2,2,0,0,0,0,22775.0,4215.0,3016.0,1000.0,1860.0,1600.0,452.0,100.0,114.0
16825,50000.0,1,2,1,37,0,0,0,0,0,0,49264.0,26206.0,27823.0,2000.0,3000.0,2000.0,1000.0,2000.0,2000.0
24942,360000.0,1,1,2,36,-1,-1,-1,-1,-1,-1,765.0,24851.0,414.0,0.0,1000.0,765.0,24851.0,414.0,30664.0
7699,110000.0,2,3,2,31,0,0,0,0,0,0,61486.0,60695.0,58147.0,3700.0,2212.0,2100.0,2200.0,2200.0,1910.0
10948,80000.0,2,1,2,23,0,0,0,0,0,0,27693.0,25594.0,29155.0,3539.0,3180.0,818.0,1018.0,10006.0,3616.0
17252,20000.0,2,3,1,37,1,2,0,0,2,0,19764.0,19140.0,6420.0,0.0,1700.0,4000.0,0.0,1000.0,0.0
14999,50000.0,1,3,2,27,0,0,0,0,0,0,45870.0,46975.0,49284.0,2100.0,2100.0,1800.0,2000.0,3100.0,1300.0
24149,30000.0,1,3,2,29,0,0,0,0,0,0,29864.0,30115.0,15818.0,1500.0,1700.0,1500.0,1010.0,1000.0,1000.0
10925,230000.0,2,2,2,25,0,0,0,0,0,0,156627.0,128110.0,121517.0,9200.0,6707.0,3000.0,2725.0,3544.0,2417.0
25574,80000.0,2,3,1,44,-1,-1,-1,-1,-1,-1,1907.0,1962.0,1865.0,1131.0,1000.0,1907.0,2000.0,2000.0,700.0
14636,80000.0,1,2,2,34,0,0,0,0,0,0,43182.0,44332.0,45440.0,2600.0,4300.0,2000.0,2000.0,2000.0,2000.0
13612,140000.0,1,1,2,32,0,0,0,0,0,0,66410.0,71150.0,75781.0,5000.0,6029.0,8000.0,6000.0,6000.0,3000.0
15667,130000.0,1,3,2,27,1,2,0,0,0,0,131797.0,131457.0,132202.0,6000.0,6000.0,5000.0,5000.0,5000.0,5200.0
2708,60000.0,2,2,2,24,0,0,0,0,0,0,18746.0,16745.0,16544.0,2076.0,1500.0,1500.0,689.0,2000.0,2983.0
1846,180000.0,2,3,1,39,2,0,0,-2,-2,-2,0.0,0.0,0.0,3450.0,0.0,0.0,0.0,0.0,0.0
18219,180000.0,1,1,1,51,0,0,0,0,0,0,50198.0,52361.0,55510.0,2000.0,4000.0,6000.0,3000.0,4000.0,3000.0
684,310000.0,2,2,2,28,0,0,0,0,0,0,54762.0,58189.0,57170.0,8000.0,6000.0,5000.0,5000.0,4000.0,5000.0
2866,70000.0,1,1,1,42,0,0,0,0,0,0,50756.0,50843.0,46727.0,3500.0,15000.0,3000.0,2000.0,1840.0,1798.0
20545,160000.0,1,1,2,30,-1,0,-1,-1,-1,-1,5431.0,6683.0,22285.0,1007.0,11907.0,5437.0,6693.0,22296.0,23500.0
1895,100000.0,1,2,2,30,1,3,7,6,7,8,96593.0,105083.0,103522.0,20000.0,0.0,10000.0,10000.0,0.0,0.0
5602,70000.0,2,2,2,33,0,0,0,0,0,2,17048.0,18772.0,18320.0,1600.0,1500.0,1000.0,2000.0,0.0,1000.0
29000,170000.0,2,2,1,40,0,0,0,0,0,0,115638.0,116430.0,118950.0,17400.0,5921.0,5700.0,4200.0,4400.0,4611.0
12638,100000.0,1,1,3,48,-1,-1,-1,0,0,-1,897.0,319.0,2757.0,1100.0,1000.0,0.0,0.0,2800.0,5400.0
4454,50000.0,1,3,1,45,-1,-1,-2,-2,-2,-2,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0
12532,20000.0,2,2,2,50,0,-1,-1,-1,-1,-2,3100.0,0.0,0.0,2940.0,6050.0,3100.0,0.0,0.0,1035.0
12412,240000.0,1,1,2,43,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28216,80000.0,2,3,1,37,0,0,0,0,0,2,27969.0,29857.0,28872.0,1423.0,1775.0,1447.0,2335.0,0.0,1050.0
14481,50000.0,1,2,1,29,0,0,0,0,0,0,29699.0,28877.0,29531.0,2000.0,1500.0,2000.0,1100.0,2000.0,12000.0
4101,120000.0,1,1,2,32,-1,-1,-1,-1,-1,-1,1480.0,0.0,6477.0,390.0,390.0,1480.0,0.0,6477.0,0.0
1706,20000.0,1,3,2,32,0,0,2,2,2,0,12619.0,12274.0,15049.0,2400.0,0.0,7000.0,0.0,3000.0,4000.0
15739,140000.0,2,2,2,27,0,0,0,0,0,0,137231.0,128228.0,110803.0,6700.0,6704.0,5000.0,4155.0,4100.0,3600.0
3315,600000.0,1,1,2,36,-2,-2,-2,-2,-2,-2,899.0,598.0,-2.0,0.0,1096.0,4.0,601.0,0.0,492.0
5968,200000.0,1,1,2,27,0,0,-1,-1,-1,-1,30268.0,54466.0,37127.0,30229.0,22946.0,30684.0,54589.0,37208.0,55031.0
6711,80000.0,1,3,2,25,0,0,0,-1,0,0,30200.0,30326.0,30290.0,2289.0,1005.0,31063.0,1094.0,1109.0,1013.0
8419,200000.0,2,3,1,53,0,0,0,0,0,0,133207.0,136159.0,138741.0,6500.0,5000.0,5000.0,5100.0,5000.0,5400.0
15843,230000.0,2,2,2,28,2,0,0,2,2,2,201358.0,204067.0,200720.0,6724.0,18150.0,7200.0,7500.0,0.0,15079.0
18532,200000.0,2,2,1,27,-1,-1,-1,-1,-1,-1,1303.0,4579.0,1107.0,3670.0,5865.0,1303.0,4579.0,1107.0,2109.0
22813,70000.0,2,1,1,35,1,2,2,2,2,0,47026.0,45971.0,47573.0,0.0,6500.0,1800.0,0.0,2500.0,2000.0
